   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;5 [   
                5 [A99476]      A99474]           
       Unitless              ms               m   
       711.0000       930.45825       995.65656 
       712.0000       930.57825       995.80896 
       713.0000       930.70050       995.96136 
       714.0000       930.82361       996.11377 
       715.0000       930.94611       996.26617 
       716.0000       931.06689       996.41858 
       717.0000       931.18634       996.57098 
       718.0000       931.30554       996.72339 
       719.0000       931.42590       996.87579 
       720.0000       931.54840       997.02820 
       721.0000       931.67218       997.18060 
       722.0000       931.79584       997.33301 
       723.0000       931.91858       997.48535 
       724.0000       932.04034       997.63776 
       725.0000       932.16217       997.79016 
       726.0000       932.28436       997.94257 
       727.0000       932.40656       998.09497 
       728.0000       932.52838       998.24738 
       729.0000       932.65033       998.39978 
       730.0000       932.77399       998.55219 
       731.0000       932.90167       998.70459 
       732.0000       933.03473       998.85699 
       733.0000       933.17297       999.00940 
       734.0000       933.31488       999.16180 
       735.0000       933.45795       999.31421 
       736.0000       933.60059       999.46655 
       737.0000       933.74139       999.61896 
       738.0000       933.87891       999.77136 
       739.0000       934.01202       999.92377 
       740.0000       934.14081      1000.07617 
       741.0000       934.26642      1000.22858 
       742.0000       934.39075      1000.38098 
       743.0000       934.51593      1000.53339 
       744.0000       934.64227      1000.68579 
       745.0000       934.76849      1000.83820 
       746.0000       934.89252      1000.99060 
       747.0000       935.01251      1001.14301 
       748.0000       935.12903      1001.29541 
       749.0000       935.24475      1001.44775 
       750.0000       935.36292      1001.60016 
       751.0000       935.48657      1001.75256 
       752.0000       935.61658      1001.90497 
       753.0000       935.75201      1002.05737 
       754.0000       935.89099      1002.20978 
       755.0000       936.03137      1002.36218 
       756.0000       936.17169      1002.51459 
       757.0000       936.31061      1002.66699 
       758.0000       936.44708      1002.81940 
       759.0000       936.58118      1002.97180 
       760.0000       936.71417      1003.12421 
       761.0000       936.84778      1003.27661 
       762.0000       936.98352      1003.42896 
       763.0000       937.12170      1003.58136 
       764.0000       937.26123      1003.73376 
       765.0000       937.40015      1003.88617 
       766.0000       937.53601      1004.03857 
       767.0000       937.66675      1004.19098 
       768.0000       937.79150      1004.34338 
       769.0000       937.91089      1004.49579 
       770.0000       938.02686      1004.64819 
       771.0000       938.14191      1004.80060 
       772.0000       938.25787      1004.95300 
       773.0000       938.37585      1005.10541 
       774.0000       938.49585      1005.25775 
       775.0000       938.61755      1005.41016 
       776.0000       938.74078      1005.56256 
       777.0000       938.86597      1005.71497 
       778.0000       938.99347      1005.86737 
       779.0000       939.12347      1006.01978 
       780.0000       939.25525      1006.17218 
       781.0000       939.38721      1006.32458 
       782.0000       939.51672      1006.47699 
       783.0000       939.64233      1006.62939 
       784.0000       939.76471      1006.78180 
       785.0000       939.88678      1006.93420 
       786.0000       940.01117      1007.08661 
       787.0000       940.13989      1007.23895 
       788.0000       940.27344      1007.39136 
       789.0000       940.40979      1007.54376 
       790.0000       940.54675      1007.69617 
       791.0000       940.68262      1007.84857 
       792.0000       940.81653      1008.00098 
       793.0000       940.94849      1008.15338 
       794.0000       941.07880      1008.30579 
       795.0000       941.20813      1008.45819 
       796.0000       941.33728      1008.61060 
       797.0000       941.46643      1008.76300 
       798.0000       941.59497      1008.91541 
