   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       592.0000       571.62622       624.31580 
       593.0000       571.77148       624.46820 
       594.0000       571.91785       624.62054 
       595.0000       572.06537       624.77295 
       596.0000       572.21246       624.92535 
       597.0000       572.35730       625.07776 
       598.0000       572.49835       625.23016 
       599.0000       572.63251       625.38257 
       600.0000       572.76166       625.53497 
       601.0000       572.88995       625.68738 
       602.0000       573.01788       625.83978 
       603.0000       573.14667       625.99219 
       604.0000       573.27563       626.14459 
       605.0000       573.40295       626.29700 
       606.0000       573.53101       626.44940 
       607.0000       573.66382       626.60175 
       608.0000       573.80469       626.75415 
       609.0000       573.95514       626.90656 
       610.0000       574.11169       627.05896 
       611.0000       574.26727       627.21136 
       612.0000       574.41290       627.36377 
       613.0000       574.54480       627.51617 
       614.0000       574.66534       627.66858 
       615.0000       574.77869       627.82098 
       616.0000       574.88696       627.97339 
       617.0000       574.98987       628.12579 
       618.0000       575.08722       628.27820 
       619.0000       575.18103       628.43054 
       620.0000       575.27527       628.58295 
       621.0000       575.37329       628.73535 
       622.0000       575.47461       628.88776 
       623.0000       575.57739       629.04016 
       624.0000       575.67804       629.19257 
       625.0000       575.77490       629.34497 
       626.0000       575.86761       629.49738 
       627.0000       575.95654       629.64978 
       628.0000       576.04401       629.80219 
       629.0000       576.13171       629.95459 
       630.0000       576.22119       630.10699 
       631.0000       576.31427       630.25940 
       632.0000       576.41309       630.41174 
       633.0000       576.51727       630.56415 
       634.0000       576.62622       630.71655 
       635.0000       576.73944       630.86896 
       636.0000       576.85449       631.02136 
       637.0000       576.97125       631.17377 
       638.0000       577.09021       631.32617 
       639.0000       577.20837       631.47858 
       640.0000       577.32483       631.63098 
       641.0000       577.44141       631.78339 
       642.0000       577.56256       631.93579 
       643.0000       577.69232       632.08820 
       644.0000       577.83228       632.24060 
       645.0000       577.97748       632.39294 
       646.0000       578.12421       632.54535 
       647.0000       578.27448       632.69775 
       648.0000       578.42798       632.85016 
       649.0000       578.58612       633.00256 
       650.0000       578.74908       633.15497 
       651.0000       578.91217       633.30737 
       652.0000       579.07574       633.45978 
       653.0000       579.23938       633.61218 
       654.0000       579.39233       633.76459 
       655.0000       579.52539       633.91699 
       656.0000       579.63666       634.06940 
       657.0000       579.73260       634.22180 
       658.0000       579.82898       634.37415 
       659.0000       579.93982       634.52655 
       660.0000       580.06726       634.67896 
       661.0000       580.20844       634.83136 
       662.0000       580.35828       634.98376 
       663.0000       580.51398       635.13617 
       664.0000       580.67542       635.28857 
       665.0000       580.83923       635.44098 
       666.0000       581.00061       635.59338 
       667.0000       581.15820       635.74579 
       668.0000       581.31183       635.89819 
       669.0000       581.45856       636.05060 
       670.0000       581.60187       636.20294 
       671.0000       581.74176       636.35535 
       672.0000       581.87469       636.50775 
       673.0000       582.00574       636.66016 
       674.0000       582.13727       636.81256 
       675.0000       582.27161       636.96497 
       676.0000       582.41144       637.11737 
       677.0000       582.55658       637.26978 
       678.0000       582.70660       637.42218 
       679.0000       582.86353       637.57458 
       680.0000       583.02942       637.72699 
       681.0000       583.20447       637.87939 
       682.0000       583.38544       638.03180 
       683.0000       583.56818       638.18414 
       684.0000       583.74963       638.33655 
       685.0000       583.92706       638.48895 
       686.0000       584.09839       638.64136 
       687.0000       584.26233       638.79376 
       688.0000       584.41876       638.94617 
       689.0000       584.57245       639.09857 
       690.0000       584.72815       639.25098 
       691.0000       584.88965       639.40338 
       692.0000       585.05957       639.55579 
       693.0000       585.23590       639.70819 
       694.0000       585.41571       639.86060 
