   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A107183]        2 [A107185]       
       Unitless               m              ms   
       675.0000      1102.71582      1020.51929 
       676.0000      1102.86816      1020.66113 
       677.0000      1103.02063      1020.78821 
       678.0000      1103.17297      1020.90192 
       679.0000      1103.32532      1021.00598 
       680.0000      1103.47778      1021.10529 
       681.0000      1103.63013      1021.20947 
       682.0000      1103.78259      1021.32538 
       683.0000      1103.93494      1021.45312 
       684.0000      1104.08740      1021.59021 
       685.0000      1104.23975      1021.73053 
       686.0000      1104.39221      1021.87109 
       687.0000      1104.54456      1022.01392 
       688.0000      1104.69702      1022.16113 
       689.0000      1104.84937      1022.31299 
       690.0000      1105.00183      1022.46796 
       691.0000      1105.15417      1022.62189 
       692.0000      1105.30652      1022.77075 
       693.0000      1105.45898      1022.91681 
       694.0000      1105.61133      1023.06439 
       695.0000      1105.76379      1023.21753 
       696.0000      1105.91614      1023.37860 
       697.0000      1106.06860      1023.54529 
       698.0000      1106.22095      1023.71143 
       699.0000      1106.37341      1023.87439 
       700.0000      1106.52576      1024.03247 
       701.0000      1106.67822      1024.18616 
       702.0000      1106.83057      1024.33765 
       703.0000      1106.98291      1024.48950 
       704.0000      1107.13538      1024.64246 
       705.0000      1107.28772      1024.79883 
       706.0000      1107.44019      1024.96008 
       707.0000      1107.59253      1025.12537 
       708.0000      1107.74500      1025.29431 
       709.0000      1107.89734      1025.46594 
       710.0000      1108.04980      1025.63831 
       711.0000      1108.20215      1025.81091 
       712.0000      1108.35461      1025.98315 
       713.0000      1108.50696      1026.15369 
       714.0000      1108.65942      1026.32312 
       715.0000      1108.81177      1026.49146 
       716.0000      1108.96411      1026.65771 
       717.0000      1109.11658      1026.81982 
       718.0000      1109.26892      1026.97559 
       719.0000      1109.42139      1027.12659 
       720.0000      1109.57373      1027.27490 
       721.0000      1109.72620      1027.42395 
       722.0000      1109.87854      1027.57520 
       723.0000      1110.03101      1027.72559 
       724.0000      1110.18335      1027.87109 
       725.0000      1110.33582      1028.00842 
       726.0000      1110.48816      1028.13965 
       727.0000      1110.64062      1028.27002 
       728.0000      1110.79297      1028.40271 
       729.0000      1110.94531      1028.53931 
       730.0000      1111.09778      1028.67944 
       731.0000      1111.25012      1028.82043 
       732.0000      1111.40259      1028.96191 
       733.0000      1111.55493      1029.10303 
       734.0000      1111.70740      1029.24414 
       735.0000      1111.85974      1029.38367 
       736.0000      1112.01221      1029.51855 
       737.0000      1112.16455      1029.65027 
       738.0000      1112.31702      1029.78125 
       739.0000      1112.46936      1029.91516 
       740.0000      1112.62183      1030.05432 
       741.0000      1112.77417      1030.19897 
       742.0000      1112.92651      1030.34436 
       743.0000      1113.07898      1030.48706 
       744.0000      1113.23132      1030.62732 
       745.0000      1113.38379      1030.76562 
       746.0000      1113.53613      1030.90393 
