   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       514.0000      2371.78052      1901.57007 
       515.0000      2371.93286      1901.62830 
       516.0000      2372.08521      1901.68652 
       517.0000      2372.23755      1901.74414 
       518.0000      2372.38989      1901.80090 
       519.0000      2372.54248      1901.85742 
       520.0000      2372.69482      1901.91516 
       521.0000      2372.84717      1901.97522 
       522.0000      2372.99951      1902.03735 
       523.0000      2373.15210      1902.10120 
       524.0000      2373.30444      1902.16406 
       525.0000      2373.45679      1902.22620 
       526.0000      2373.60913      1902.28699 
       527.0000      2373.76172      1902.34644 
       528.0000      2373.91406      1902.40540 
       529.0000      2374.06641      1902.46423 
       530.0000      2374.21875      1902.52380 
       531.0000      2374.37109      1902.58435 
       532.0000      2374.52368      1902.64758 
       533.0000      2374.67603      1902.71252 
       534.0000      2374.82837      1902.77979 
       535.0000      2374.98071      1902.84741 
       536.0000      2375.13330      1902.91443 
       537.0000      2375.28564      1902.98096 
       538.0000      2375.43799      1903.04614 
       539.0000      2375.59033      1903.11011 
       540.0000      2375.74292      1903.17310 
       541.0000      2375.89526      1903.23474 
       542.0000      2376.04761      1903.29492 
       543.0000      2376.19995      1903.35474 
       544.0000      2376.35229      1903.41406 
       545.0000      2376.50488      1903.47339 
       546.0000      2376.65723      1903.53467 
       547.0000      2376.80957      1903.59814 
       548.0000      2376.96191      1903.66492 
       549.0000      2377.11450      1903.73572 
       550.0000      2377.26685      1903.80725 
       551.0000      2377.41919      1903.87732 
       552.0000      2377.57153      1903.94543 
       553.0000      2377.72412      1904.01245 
       554.0000      2377.87646      1904.08154 
       555.0000      2378.02881      1904.15332 
       556.0000      2378.18115      1904.22620 
       557.0000      2378.33350      1904.29834 
       558.0000      2378.48608      1904.36719 
       559.0000      2378.63843      1904.43237 
       560.0000      2378.79077      1904.49487 
       561.0000      2378.94312      1904.55505 
       562.0000      2379.09570      1904.61414 
       563.0000      2379.24805      1904.67151 
       564.0000      2379.40039      1904.72876 
       565.0000      2379.55273      1904.78503 
       566.0000      2379.70532      1904.84106 
       567.0000      2379.85767      1904.89697 
       568.0000      2380.01001      1904.95251 
       569.0000      2380.16235      1905.00854 
       570.0000      2380.31470      1905.06470 
       571.0000      2380.46729      1905.12061 
       572.0000      2380.61963      1905.17627 
       573.0000      2380.77197      1905.23291 
       574.0000      2380.92432      1905.28979 
       575.0000      2381.07690      1905.34717 
       576.0000      2381.22925      1905.40430 
       577.0000      2381.38159      1905.46130 
       578.0000      2381.53394      1905.51770 
       579.0000      2381.68628      1905.57312 
       580.0000      2381.83887      1905.62793 
       581.0000      2381.99121      1905.68176 
       582.0000      2382.14355      1905.73486 
       583.0000      2382.29590      1905.78784 
       584.0000      2382.44849      1905.84021 
       585.0000      2382.60083      1905.89270 
       586.0000      2382.75317      1905.94592 
       587.0000      2382.90552      1906.00073 
       588.0000      2383.05811      1906.05750 
       589.0000      2383.21045      1906.11633 
       590.0000      2383.36279      1906.17725 
       591.0000      2383.51514      1906.23853 
       592.0000      2383.66748      1906.29883 
       593.0000      2383.82007      1906.35889 
       594.0000      2383.97241      1906.41919 
       595.0000      2384.12476      1906.47961 
       596.0000      2384.27710      1906.54077 
       597.0000      2384.42969      1906.60205 
       598.0000      2384.58203      1906.66528 
       599.0000      2384.73438      1906.73096 
       600.0000      2384.88672      1906.79956 
       601.0000      2385.03931      1906.86890 
       602.0000      2385.19165      1906.93652 
       603.0000      2385.34399      1907.00159 
       604.0000      2385.49634      1907.06494 
       605.0000      2385.64868      1907.12744 
       606.0000      2385.80127      1907.19031 
       607.0000      2385.95361      1907.25391 
       608.0000      2386.10596      1907.31641 
       609.0000      2386.25830      1907.37646 
       610.0000      2386.41089      1907.43274 
       611.0000      2386.56323      1907.48535 
       612.0000      2386.71558      1907.53699 
       613.0000      2386.86792      1907.58899 
