   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99337]      A99335]           
       Unitless              ms               m   
       521.0000       507.89987       565.77539 
       522.0000       508.05844       565.92780 
       523.0000       508.21680       566.08020 
       524.0000       508.37338       566.23260 
       525.0000       508.52673       566.38501 
       526.0000       508.67276       566.53741 
       527.0000       508.81564       566.68982 
       528.0000       508.95648       566.84222 
       529.0000       509.09717       566.99463 
       530.0000       509.23895       567.14697 
       531.0000       509.38229       567.29938 
       532.0000       509.52774       567.45178 
       533.0000       509.67596       567.60419 
       534.0000       509.82703       567.75659 
       535.0000       509.98193       567.90900 
       536.0000       510.14383       568.06140 
       537.0000       510.30881       568.21381 
       538.0000       510.47504       568.36621 
       539.0000       510.63989       568.51862 
       540.0000       510.80258       568.67102 
       541.0000       510.96338       568.82343 
       542.0000       511.12347       568.97583 
       543.0000       511.28452       569.12817 
       544.0000       511.44736       569.28058 
       545.0000       511.61243       569.43298 
       546.0000       511.77948       569.58539 
       547.0000       511.94431       569.73779 
       548.0000       512.10516       569.89020 
       549.0000       512.26166       570.04260 
       550.0000       512.41235       570.19501 
       551.0000       512.56195       570.34741 
       552.0000       512.71252       570.49982 
       553.0000       512.86792       570.65222 
       554.0000       513.02637       570.80463 
       555.0000       513.18726       570.95703 
       556.0000       513.35040       571.10938 
       557.0000       513.51477       571.26178 
       558.0000       513.67926       571.41418 
       559.0000       513.84320       571.56659 
       560.0000       514.00549       571.71899 
       561.0000       514.16602       571.87140 
       562.0000       514.32391       572.02380 
       563.0000       514.47443       572.17621 
       564.0000       514.62048       572.32861 
       565.0000       514.76263       572.48102 
       566.0000       514.89929       572.63342 
       567.0000       515.03284       572.78583 
       568.0000       515.16412       572.93817 
       569.0000       515.29492       573.09058 
       570.0000       515.42822       573.24298 
       571.0000       515.56628       573.39539 
       572.0000       515.71210       573.54779 
       573.0000       515.87006       573.70020 
       574.0000       516.03357       573.85260 
       575.0000       516.20056       574.00500 
       576.0000       516.36853       574.15741 
       577.0000       516.53607       574.30981 
       578.0000       516.70386       574.46222 
       579.0000       516.87390       574.61462 
       580.0000       517.04602       574.76703 
       581.0000       517.21912       574.91937 
       582.0000       517.39154       575.07178 
       583.0000       517.56201       575.22418 
       584.0000       517.73108       575.37659 
       585.0000       517.89935       575.52899 
       586.0000       518.06885       575.68140 
       587.0000       518.23962       575.83380 
       588.0000       518.41138       575.98621 
       589.0000       518.58319       576.13861 
       590.0000       518.75360       576.29102 
       591.0000       518.92188       576.44342 
       592.0000       519.08606       576.59583 
       593.0000       519.24609       576.74823 
       594.0000       519.40314       576.90057 
       595.0000       519.55701       577.05298 
       596.0000       519.70728       577.20538 
       597.0000       519.85638       577.35779 
       598.0000       520.00519       577.51019 
       599.0000       520.15417       577.66260 
       600.0000       520.30304       577.81500 
       601.0000       520.45184       577.96741 
       602.0000       520.60071       578.11981 
       603.0000       520.74908       578.27222 
       604.0000       520.89642       578.42462 
       605.0000       521.04205       578.57703 
