   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A93556]         4 [A93558]        
       Unitless               m              ms   
       651.0000       760.21240       681.35669 
       652.0000       760.36481       681.49756 
       653.0000       760.51721       681.63965 
       654.0000       760.66962       681.77881 
       655.0000       760.82202       681.91620 
       656.0000       760.97443       682.05554 
       657.0000       761.12683       682.19928 
       658.0000       761.27917       682.34381 
       659.0000       761.43158       682.48444 
       660.0000       761.58398       682.62207 
       661.0000       761.73639       682.75592 
       662.0000       761.88879       682.88898 
       663.0000       762.04120       683.02576 
       664.0000       762.19360       683.16449 
       665.0000       762.34601       683.30341 
       666.0000       762.49841       683.44312 
       667.0000       762.65082       683.58185 
       668.0000       762.80322       683.71844 
       669.0000       762.95563       683.85712 
       670.0000       763.10797       684.00238 
       671.0000       763.26038       684.15387 
       672.0000       763.41278       684.30762 
       673.0000       763.56519       684.45795 
       674.0000       763.71759       684.60266 
       675.0000       763.87000       684.74573 
       676.0000       764.02240       684.89526 
       677.0000       764.17480       685.05341 
       678.0000       764.32721       685.21844 
       679.0000       764.47961       685.38647 
       680.0000       764.63202       685.55035 
       681.0000       764.78442       685.70642 
       682.0000       764.93683       685.85419 
       683.0000       765.08917       685.99524 
       684.0000       765.24158       686.13507 
       685.0000       765.39398       686.27753 
       686.0000       765.54639       686.42114 
       687.0000       765.69879       686.56458 
       688.0000       765.85120       686.70490 
       689.0000       766.00360       686.83984 
       690.0000       766.15601       686.97125 
       691.0000       766.30841       687.10199 
       692.0000       766.46082       687.23853 
       693.0000       766.61322       687.38599 
       694.0000       766.76562       687.54248 
       695.0000       766.91803       687.70599 
       696.0000       767.07037       687.87115 
       697.0000       767.22278       688.03253 
       698.0000       767.37518       688.18970 
       699.0000       767.52759       688.34479 
       700.0000       767.67999       688.49982 
       701.0000       767.83240       688.65137 
       702.0000       767.98480       688.79443 
       703.0000       768.13721       688.92859 
       704.0000       768.28961       689.05652 
       705.0000       768.44202       689.18506 
       706.0000       768.59442       689.31787 
       707.0000       768.74683       689.45190 
       708.0000       768.89923       689.58636 
       709.0000       769.05157       689.72528 
       710.0000       769.20398       689.87408 
       711.0000       769.35638       690.03595 
       712.0000       769.50879       690.20746 
       713.0000       769.66119       690.38220 
       714.0000       769.81360       690.55597 
       715.0000       769.96600       690.72742 
       716.0000       770.11841       690.89545 
       717.0000       770.27081       691.06140 
       718.0000       770.42322       691.22595 
       719.0000       770.57562       691.38885 
       720.0000       770.72803       691.55127 
       721.0000       770.88037       691.71246 
       722.0000       771.03278       691.86664 
       723.0000       771.18518       692.01172 
       724.0000       771.33759       692.15076 
       725.0000       771.48999       692.29059 
       726.0000       771.64240       692.44000 
       727.0000       771.79480       692.59991 
       728.0000       771.94720       692.76343 
       729.0000       772.09961       692.92291 
       730.0000       772.25201       693.07825 
       731.0000       772.40442       693.23425 
       732.0000       772.55682       693.39478 
