   PrimaryIndex TVD@UNKNOWN;6 [ TWOTIM@UNKNOWN;   
                A103739]        6 [A103741]       
       Unitless               m              ms   
       610.0000       569.62122       547.94946 
       611.0000       569.77362       548.09741 
       612.0000       569.92603       548.24963 
       613.0000       570.07843       548.41028 
       614.0000       570.23077       548.57739 
       615.0000       570.38318       548.75024 
       616.0000       570.53558       548.92902 
       617.0000       570.68799       549.11011 
       618.0000       570.84039       549.29291 
       619.0000       570.99280       549.47650 
       620.0000       571.14520       549.66034 
       621.0000       571.29761       549.84369 
       622.0000       571.45001       550.02655 
       623.0000       571.60242       550.20917 
       624.0000       571.75482       550.39172 
       625.0000       571.90723       550.57428 
       626.0000       572.05963       550.75732 
       627.0000       572.21198       550.94086 
       628.0000       572.36438       551.12512 
       629.0000       572.51678       551.31036 
       630.0000       572.66919       551.49615 
       631.0000       572.82159       551.68219 
       632.0000       572.97400       551.86816 
       633.0000       573.12640       552.05377 
       634.0000       573.27881       552.23877 
       635.0000       573.43121       552.42249 
       636.0000       573.58362       552.60516 
       637.0000       573.73602       552.78638 
       638.0000       573.88843       552.96643 
       639.0000       574.04083       553.14508 
       640.0000       574.19318       553.32263 
       641.0000       574.34558       553.49896 
       642.0000       574.49799       553.67560 
       643.0000       574.65039       553.85333 
       644.0000       574.80280       554.03229 
       645.0000       574.95520       554.21204 
       646.0000       575.10760       554.39233 
       647.0000       575.26001       554.57281 
       648.0000       575.41241       554.75323 
       649.0000       575.56482       554.93262 
       650.0000       575.71722       555.11060 
       651.0000       575.86963       555.28772 
       652.0000       576.02197       555.46497 
       653.0000       576.17438       555.64246 
       654.0000       576.32678       555.82031 
       655.0000       576.47919       555.99823 
       656.0000       576.63159       556.17627 
       657.0000       576.78400       556.35400 
       658.0000       576.93640       556.53113 
       659.0000       577.08881       556.70813 
       660.0000       577.24121       556.88507 
       661.0000       577.39362       557.06177 
       662.0000       577.54602       557.23853 
       663.0000       577.69843       557.41534 
       664.0000       577.85083       557.59235 
       665.0000       578.00317       557.76886 
       666.0000       578.15558       557.94470 
       667.0000       578.30798       558.11749 
       668.0000       578.46039       558.28491 
       669.0000       578.61279       558.44629 
       670.0000       578.76520       558.60419 
       671.0000       578.91760       558.76050 
       672.0000       579.07001       558.91760 
       673.0000       579.22241       559.07935 
       674.0000       579.37482       559.24719 
       675.0000       579.52722       559.42017 
       676.0000       579.67963       559.59711 
       677.0000       579.83203       559.77582 
       678.0000       579.98438       559.95557 
       679.0000       580.13678       560.13599 
       680.0000       580.28918       560.31647 
       681.0000       580.44159       560.49652 
       682.0000       580.59399       560.67578 
       683.0000       580.74640       560.85205 
       684.0000       580.89880       561.02014 
       685.0000       581.05121       561.18292 
       686.0000       581.20361       561.34277 
       687.0000       581.35602       561.50171 
       688.0000       581.50842       561.65967 
       689.0000       581.66083       561.81549 
       690.0000       581.81323       561.96875 
       691.0000       581.96558       562.11914 
       692.0000       582.11798       562.26666 
       693.0000       582.27039       562.41418 
       694.0000       582.42279       562.56592 
       695.0000       582.57520       562.72589 
       696.0000       582.72760       562.89746 
       697.0000       582.88000       563.07666 
       698.0000       583.03241       563.25720 
       699.0000       583.18481       563.43744 
       700.0000       583.33722       563.61652 
       701.0000       583.48962       563.79443 
       702.0000       583.64203       563.97156 
       703.0000       583.79437       564.14954 
       704.0000       583.94678       564.32953 
       705.0000       584.09918       564.51141 
       706.0000       584.25159       564.69434 
       707.0000       584.40399       564.87781 
       708.0000       584.55640       565.06146 
       709.0000       584.70880       565.24481 
       710.0000       584.86121       565.42786 
       711.0000       585.01361       565.60986 
       712.0000       585.16602       565.79071 
       713.0000       585.31842       565.97058 
       714.0000       585.47083       566.14941 
       715.0000       585.62323       566.32721 
       716.0000       585.77557       566.50336 
       717.0000       585.92798       566.67749 
       718.0000       586.08038       566.84869 
       719.0000       586.23279       567.01636 
       720.0000       586.38519       567.18085 
       721.0000       586.53760       567.34210 
       722.0000       586.69000       567.49854 
       723.0000       586.84241       567.65161 
       724.0000       586.99481       567.80212 
       725.0000       587.14722       567.94971 
       726.0000       587.29962       568.09430 
       727.0000       587.45203       568.23657 
       728.0000       587.60443       568.37775 
       729.0000       587.75677       568.51910 
       730.0000       587.90918       568.66113 
       731.0000       588.06158       568.80426 
       732.0000       588.21399       568.94855 
       733.0000       588.36639       569.09406 
       734.0000       588.51880       569.24084 
       735.0000       588.67120       569.38934 
       736.0000       588.82361       569.54022 
       737.0000       588.97601       569.69318 
       738.0000       589.12842       569.84485 
       739.0000       589.28082       569.99329 
       740.0000       589.43323       570.13953 
       741.0000       589.58563       570.28613 
       742.0000       589.73798       570.43555 
       743.0000       589.89038       570.59192 
       744.0000       590.04279       570.75507 
       745.0000       590.19519       570.92548 
       746.0000       590.34760       571.09839 
       747.0000       590.50000       571.27148 
       748.0000       590.65240       571.44476 
       749.0000       590.80481       571.61859 
       750.0000       590.95721       571.79358 
       751.0000       591.10962       571.96997 
       752.0000       591.26202       572.14795 
       753.0000       591.41443       572.32739 
       754.0000       591.56677       572.50769 
       755.0000       591.71918       572.68896 
       756.0000       591.87158       572.87091 
       757.0000       592.02399       573.05347 
       758.0000       592.17639       573.23645 
       759.0000       592.32880       573.41956 
       760.0000       592.48120       573.60278 
       761.0000       592.63361       573.78577 
       762.0000       592.78601       573.96826 
       763.0000       592.93842       574.15045 
       764.0000       593.09082       574.33252 
       765.0000       593.24323       574.51471 
       766.0000       593.39563       574.69641 
       767.0000       593.54797       574.87775 
       768.0000       593.70038       575.05859 
