   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;3 [   
                3 [A105935]     A105933]          
       Unitless              ms               m   
       651.0000       639.00073       773.81238 
       652.0000       639.14465       773.96478 
       653.0000       639.27875       774.11719 
       654.0000       639.40430       774.26959 
       655.0000       639.52441       774.42200 
       656.0000       639.64252       774.57440 
       657.0000       639.76105       774.72681 
       658.0000       639.88123       774.87915 
       659.0000       640.00354       775.03156 
       660.0000       640.12756       775.18396 
       661.0000       640.25330       775.33636 
       662.0000       640.38171       775.48877 
       663.0000       640.51471       775.64117 
       664.0000       640.65533       775.79358 
       665.0000       640.80475       775.94598 
       666.0000       640.96234       776.09839 
       667.0000       641.12592       776.25079 
       668.0000       641.29254       776.40320 
       669.0000       641.46027       776.55560 
       670.0000       641.62799       776.70795 
       671.0000       641.79559       776.86035 
       672.0000       641.96289       777.01276 
       673.0000       642.12946       777.16516 
       674.0000       642.29498       777.31757 
       675.0000       642.45886       777.46997 
       676.0000       642.62103       777.62238 
       677.0000       642.78137       777.77478 
       678.0000       642.94067       777.92719 
       679.0000       643.09991       778.07959 
       680.0000       643.25909       778.23199 
       681.0000       643.41687       778.38440 
       682.0000       643.57092       778.53680 
       683.0000       643.71838       778.68915 
       684.0000       643.85803       778.84155 
       685.0000       643.99060       778.99396 
       686.0000       644.11835       779.14636 
       687.0000       644.24597       779.29877 
       688.0000       644.37738       779.45117 
       689.0000       644.51483       779.60358 
       690.0000       644.65814       779.75598 
       691.0000       644.80481       779.90839 
       692.0000       644.95282       780.06079 
       693.0000       645.10095       780.21320 
       694.0000       645.24957       780.36560 
       695.0000       645.39868       780.51801 
       696.0000       645.54816       780.67035 
       697.0000       645.69720       780.82275 
       698.0000       645.84479       780.97516 
       699.0000       645.98975       781.12756 
       700.0000       646.13123       781.27997 
       701.0000       646.26898       781.43237 
       702.0000       646.40369       781.58478 
       703.0000       646.53619       781.73718 
       704.0000       646.66705       781.88959 
       705.0000       646.79712       782.04199 
       706.0000       646.92841       782.19440 
       707.0000       647.06274       782.34680 
       708.0000       647.20154       782.49921 
       709.0000       647.34497       782.65155 
       710.0000       647.49207       782.80396 
       711.0000       647.64221       782.95636 
       712.0000       647.79437       783.10876 
       713.0000       647.94855       783.26117 
       714.0000       648.10461       783.41357 
       715.0000       648.26190       783.56598 
       716.0000       648.42004       783.71838 
       717.0000       648.57849       783.87079 
       718.0000       648.73669       784.02319 
       719.0000       648.89441       784.17560 
       720.0000       649.05170       784.32800 
       721.0000       649.20789       784.48035 
       722.0000       649.36285       784.63275 
       723.0000       649.51636       784.78516 
       724.0000       649.66882       784.93756 
       725.0000       649.82117       785.08997 
       726.0000       649.97418       785.24237 
       727.0000       650.12805       785.39478 
       728.0000       650.28271       785.54718 
       729.0000       650.43774       785.69958 
       730.0000       650.59302       785.85199 
       731.0000       650.74884       786.00439 
       732.0000       650.90546       786.15680 
       733.0000       651.06268       786.30920 
       734.0000       651.21991       786.46155 
       735.0000       651.37653       786.61395 
       736.0000       651.53217       786.76636 
       737.0000       651.68689       786.91876 
       738.0000       651.84070       787.07117 
       739.0000       651.99341       787.22357 
       740.0000       652.14447       787.37598 
       741.0000       652.29388       787.52838 
       742.0000       652.44202       787.68079 
       743.0000       652.59021       787.83319 
       744.0000       652.73944       787.98560 
       745.0000       652.89105       788.13800 
       746.0000       653.04498       788.29041 
       747.0000       653.20068       788.44275 
       748.0000       653.35693       788.59515 
       749.0000       653.51294       788.74756 
       750.0000       653.66913       788.89996 
       751.0000       653.82568       789.05237 
       752.0000       653.98273       789.20477 
       753.0000       654.13977       789.35718 
       754.0000       654.29694       789.50958 
       755.0000       654.45410       789.66199 
       756.0000       654.61115       789.81439 
       757.0000       654.76691       789.96680 
       758.0000       654.92029       790.11920 
