   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A103813]        2 [A103815]       
       Unitless               m              ms   
       761.0000       892.06366       885.38318 
       762.0000       892.21600       885.52527 
       763.0000       892.36841       885.67139 
       764.0000       892.52081       885.81995 
       765.0000       892.67322       885.96936 
       766.0000       892.82562       886.11713 
       767.0000       892.97803       886.26471 
       768.0000       893.13043       886.41327 
       769.0000       893.28284       886.56256 
       770.0000       893.43524       886.71210 
       771.0000       893.58765       886.86084 
       772.0000       893.74005       887.00903 
       773.0000       893.89246       887.15656 
       774.0000       894.04480       887.30316 
       775.0000       894.19720       887.44885 
       776.0000       894.34961       887.59326 
       777.0000       894.50201       887.73761 
       778.0000       894.65442       887.88232 
       779.0000       894.80682       888.02722 
       780.0000       894.95923       888.16937 
       781.0000       895.11163       888.30560 
       782.0000       895.26404       888.43805 
       783.0000       895.41644       888.56921 
       784.0000       895.56885       888.70251 
       785.0000       895.72125       888.84064 
       786.0000       895.87366       888.98181 
       787.0000       896.02600       889.12396 
       788.0000       896.17841       889.26617 
       789.0000       896.33081       889.40857 
       790.0000       896.48322       889.55060 
       791.0000       896.63562       889.69208 
       792.0000       896.78802       889.83313 
       793.0000       896.94043       889.97461 
       794.0000       897.09283       890.11676 
       795.0000       897.24524       890.25964 
       796.0000       897.39764       890.40363 
       797.0000       897.55005       890.54797 
       798.0000       897.70245       890.69238 
       799.0000       897.85486       890.83636 
       800.0000       898.00720       890.97949 
       801.0000       898.15961       891.12231 
       802.0000       898.31201       891.26459 
