   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       428.0000       707.43250       711.60217 
       429.0000       707.57770       711.75458 
       430.0000       707.71948       711.90698 
       431.0000       707.85840       712.05939 
       432.0000       707.99451       712.21179 
       433.0000       708.12860       712.36420 
       434.0000       708.26105       712.51660 
       435.0000       708.39240       712.66901 
       436.0000       708.52399       712.82141 
       437.0000       708.65649       712.97382 
       438.0000       708.78949       713.12622 
       439.0000       708.92090       713.27863 
       440.0000       709.05133       713.43103 
       441.0000       709.18054       713.58337 
       442.0000       709.30878       713.73578 
       443.0000       709.43671       713.88818 
       444.0000       709.56311       714.04059 
       445.0000       709.68903       714.19299 
       446.0000       709.81561       714.34540 
       447.0000       709.94373       714.49780 
       448.0000       710.07373       714.65021 
       449.0000       710.20581       714.80261 
       450.0000       710.34131       714.95502 
       451.0000       710.47919       715.10742 
       452.0000       710.61926       715.25983 
       453.0000       710.76190       715.41217 
       454.0000       710.90570       715.56458 
       455.0000       711.04999       715.71698 
       456.0000       711.19403       715.86938 
       457.0000       711.33612       716.02179 
       458.0000       711.47491       716.17419 
       459.0000       711.61267       716.32660 
       460.0000       711.74890       716.47900 
       461.0000       711.87970       716.63141 
       462.0000       712.00464       716.78381 
       463.0000       712.12500       716.93622 
       464.0000       712.24329       717.08862 
       465.0000       712.36218       717.24103 
       466.0000       712.47955       717.39337 
       467.0000       712.59540       717.54578 
       468.0000       712.71533       717.69818 
       469.0000       712.84290       717.85059 
       470.0000       712.98047       718.00299 
       471.0000       713.12518       718.15540 
       472.0000       713.26941       718.30780 
       473.0000       713.41150       718.46021 
       474.0000       713.54962       718.61261 
       475.0000       713.68500       718.76501 
       476.0000       713.82068       718.91742 
       477.0000       713.95728       719.06982 
       478.0000       714.09833       719.22223 
       479.0000       714.24597       719.37457 
       480.0000       714.40015       719.52698 
       481.0000       714.55884       719.67938 
       482.0000       714.71692       719.83179 
       483.0000       714.87390       719.98419 
       484.0000       715.02985       720.13660 
       485.0000       715.18390       720.28900 
       486.0000       715.33868       720.44141 
       487.0000       715.49457       720.59381 
       488.0000       715.64856       720.74622 
       489.0000       715.79791       720.89862 
       490.0000       715.94006       721.05103 
       491.0000       716.07513       721.20343 
       492.0000       716.20544       721.35577 
       493.0000       716.33368       721.50818 
       494.0000       716.46173       721.66058 
       495.0000       716.59082       721.81299 
       496.0000       716.72211       721.96539 
       497.0000       716.85571       722.11780 
       498.0000       716.99249       722.27020 
       499.0000       717.13275       722.42261 
       500.0000       717.27679       722.57501 
       501.0000       717.42413       722.72742 
       502.0000       717.57336       722.87982 
       503.0000       717.72327       723.03223 
       504.0000       717.87317       723.18463 
       505.0000       718.02344       723.33698 
       506.0000       718.17462       723.48938 
       507.0000       718.32654       723.64178 
       508.0000       718.47900       723.79419 
       509.0000       718.63184       723.94659 
       510.0000       718.78326       724.09900 
       511.0000       718.93292       724.25140 
       512.0000       719.08093       724.40381 
       513.0000       719.22650       724.55621 
       514.0000       719.36987       724.70862 
       515.0000       719.51166       724.86102 
       516.0000       719.65082       725.01343 
       517.0000       719.78711       725.16577 
       518.0000       719.92120       725.31818 
       519.0000       720.05225       725.47058 
       520.0000       720.18134       725.62299 
       521.0000       720.30994       725.77539 
       522.0000       720.44080       725.92780 
       523.0000       720.57648       726.08020 
       524.0000       720.71631       726.23260 
       525.0000       720.85864       726.38501 
       526.0000       721.00201       726.53741 
       527.0000       721.14624       726.68982 
       528.0000       721.29321       726.84222 
       529.0000       721.44330       726.99463 
       530.0000       721.59509       727.14697 
       531.0000       721.74512       727.29938 
       532.0000       721.89075       727.45178 
       533.0000       722.03204       727.60419 
       534.0000       722.17010       727.75659 
       535.0000       722.30762       727.90900 
       536.0000       722.44794       728.06140 
       537.0000       722.59167       728.21381 
       538.0000       722.73895       728.36621 
       539.0000       722.88953       728.51862 
       540.0000       723.04095       728.67102 
       541.0000       723.19086       728.82343 
       542.0000       723.34186       728.97583 
       543.0000       723.49542       729.12817 
       544.0000       723.65027       729.28058 
       545.0000       723.80615       729.43298 
       546.0000       723.96301       729.58539 
       547.0000       724.11896       729.73779 
       548.0000       724.27350       729.89020 
       549.0000       724.42694       730.04260 
       550.0000       724.57941       730.19501 
       551.0000       724.73248       730.34741 
       552.0000       724.88550       730.49982 
       553.0000       725.03845       730.65222 
       554.0000       725.19275       730.80463 
       555.0000       725.34808       730.95703 
       556.0000       725.50446       731.10938 
       557.0000       725.66144       731.26178 
       558.0000       725.81696       731.41418 
       559.0000       725.96948       731.56659 
       560.0000       726.11871       731.71899 
       561.0000       726.26300       731.87140 
       562.0000       726.40271       732.02380 
       563.0000       726.54260       732.17621 
       564.0000       726.68219       732.32861 
       565.0000       726.82062       732.48102 
       566.0000       726.95935       732.63342 
       567.0000       727.09845       732.78583 
       568.0000       727.23792       732.93817 
       569.0000       727.37878       733.09058 
       570.0000       727.52118       733.24298 
       571.0000       727.66388       733.39539 
       572.0000       727.80682       733.54779 
       573.0000       727.94983       733.70020 
       574.0000       728.09058       733.85260 
       575.0000       728.22766       734.00500 
       576.0000       728.36298       734.15741 
       577.0000       728.49567       734.30981 
       578.0000       728.62427       734.46222 
       579.0000       728.75238       734.61462 
       580.0000       728.87622       734.76703 
       581.0000       728.99493       734.91937 
       582.0000       729.11377       735.07178 
       583.0000       729.23425       735.22418 
       584.0000       729.35632       735.37659 
       585.0000       729.47833       735.52899 
       586.0000       729.60077       735.68140 
       587.0000       729.72284       735.83380 
