   PrimaryIndex TVD@UNKNOWN;2 [ TWOTIM@UNKNOWN;   
                A98444]         2 [A98446]        
       Unitless               m              ms   
       420.0000       777.21436       665.11249 
       421.0000       777.36676       665.27863 
       422.0000       777.51917       665.44513 
       423.0000       777.67157       665.61237 
       424.0000       777.82397       665.77972 
       425.0000       777.97638       665.94708 
       426.0000       778.12878       666.11444 
       427.0000       778.28119       666.28223 
       428.0000       778.43359       666.45087 
       429.0000       778.58600       666.62122 
       430.0000       778.73840       666.79315 
       431.0000       778.89075       666.96582 
       432.0000       779.04315       667.13892 
       433.0000       779.19556       667.31213 
       434.0000       779.34796       667.48529 
       435.0000       779.50037       667.65851 
       436.0000       779.65277       667.83191 
       437.0000       779.80518       668.00623 
       438.0000       779.95758       668.18286 
       439.0000       780.10999       668.36230 
       440.0000       780.26239       668.54480 
       441.0000       780.41479       668.72913 
       442.0000       780.56720       668.91223 
       443.0000       780.71960       669.09229 
       444.0000       780.87195       669.26904 
       445.0000       781.02435       669.44623 
       446.0000       781.17676       669.62665 
       447.0000       781.32916       669.81128 
       448.0000       781.48157       669.99701 
       449.0000       781.63397       670.18005 
       450.0000       781.78638       670.35809 
       451.0000       781.93878       670.53204 
       452.0000       782.09119       670.70520 
       453.0000       782.24359       670.88092 
       454.0000       782.39600       671.06116 
       455.0000       782.54840       671.24359 
       456.0000       782.70081       671.42584 
       457.0000       782.85315       671.60504 
       458.0000       783.00555       671.77985 
       459.0000       783.15796       671.94781 
       460.0000       783.31036       672.10474 
       461.0000       783.46277       672.25037 
       462.0000       783.61517       672.39233 
       463.0000       783.76758       672.53900 
       464.0000       783.91998       672.69550 
       465.0000       784.07239       672.85864 
       466.0000       784.22479       673.02533 
       467.0000       784.37720       673.19391 
       468.0000       784.52960       673.36298 
       469.0000       784.68201       673.53186 
       470.0000       784.83435       673.70099 
       471.0000       784.98676       673.87018 
       472.0000       785.13916       674.03900 
       473.0000       785.29156       674.20520 
       474.0000       785.44397       674.36798 
       475.0000       785.59637       674.52808 
       476.0000       785.74878       674.68756 
       477.0000       785.90118       674.85040 
       478.0000       786.05359       675.01770 
       479.0000       786.20599       675.18829 
       480.0000       786.35840       675.35956 
       481.0000       786.51080       675.52795 
       482.0000       786.51361       675.53094 
       483.0000       786.66315       675.69720 
       484.0000       786.81555       675.86377 
       485.0000       786.96796       676.02979 
       486.0000       787.12036       676.19733 
       487.0000       787.27277       676.36725 
       488.0000       787.42517       676.53912 
       489.0000       787.57758       676.71167 
       490.0000       787.72998       676.88440 
       491.0000       787.88239       677.05719 
       492.0000       788.03479       677.22986 
       493.0000       788.18719       677.40149 
       494.0000       788.33960       677.57031 
       495.0000       788.49200       677.73438 
       496.0000       788.64435       677.89490 
       497.0000       788.79675       678.05420 
       498.0000       788.94916       678.21545 
       499.0000       789.10156       678.38098 
       500.0000       789.25397       678.55048 
       501.0000       789.40637       678.72430 
       502.0000       789.55878       678.90088 
       503.0000       789.71118       679.07690 
       504.0000       789.86359       679.24921 
       505.0000       790.01599       679.41431 
       506.0000       790.16840       679.57379 
       507.0000       790.32080       679.73102 
       508.0000       790.47321       679.88885 
       509.0000       790.62555       680.04956 
       510.0000       790.77795       680.21283 
       511.0000       790.93036       680.37726 
       512.0000       791.08276       680.54083 
       513.0000       791.23517       680.70294 
       514.0000       791.38757       680.86469 
       515.0000       791.53998       681.02783 
       516.0000       791.69238       681.19214 
       517.0000       791.84479       681.35669 
       518.0000       791.99719       681.52094 
       519.0000       792.14960       681.68585 
       520.0000       792.30200       681.85120 
       521.0000       792.45441       682.01703 
       522.0000       792.60675       682.18268 
       523.0000       792.75916       682.34869 
       524.0000       792.91156       682.51453 
       525.0000       793.06396       682.68036 
       526.0000       793.21637       682.84515 
       527.0000       793.36877       683.00916 
       528.0000       793.52118       683.17242 
       529.0000       793.67358       683.33606 
       530.0000       793.82599       683.49963 
       531.0000       793.97839       683.66156 
       532.0000       794.13080       683.81897 
       533.0000       794.28320       683.97058 
       534.0000       794.43555       684.11566 
       535.0000       794.58795       684.25586 
       536.0000       794.74036       684.39539 
       537.0000       794.89276       684.53564 
       538.0000       795.04517       684.67780 
       539.0000       795.19757       684.82214 
       540.0000       795.34998       684.97034 
       541.0000       795.50238       685.12366 
       542.0000       795.65479       685.28040 
       543.0000       795.80719       685.43933 
       544.0000       795.95959       685.60132 
       545.0000       796.11200       685.76599 
       546.0000       796.26440       685.93146 
       547.0000       796.41675       686.09650 
       548.0000       796.56915       686.26154 
       549.0000       796.72156       686.42761 
       550.0000       796.87396       686.59552 
       551.0000       797.02637       686.76581 
       552.0000       797.17877       686.93823 
       553.0000       797.33118       687.11169 
       554.0000       797.48358       687.28534 
       555.0000       797.63599       687.45758 
       556.0000       797.78839       687.62762 
       557.0000       797.94080       687.79480 
       558.0000       798.09320       687.95972 
       559.0000       798.24561       688.12347 
       560.0000       798.39795       688.28601 
       561.0000       798.55035       688.44757 
       562.0000       798.70276       688.60999 
       563.0000       798.85516       688.77466 
       564.0000       799.00757       688.94391 
       565.0000       799.15997       689.11670 
       566.0000       799.31238       689.29047 
       567.0000       799.46478       689.46387 
       568.0000       799.61719       689.63666 
       569.0000       799.76959       689.80902 
       570.0000       799.92200       689.98065 
       571.0000       800.07440       690.15082 
       572.0000       800.22681       690.31958 
       573.0000       800.37915       690.48737 
       574.0000       800.53156       690.65350 
       575.0000       800.68396       690.81860 
       576.0000       800.83636       690.98297 
       577.0000       800.98877       691.14746 
       578.0000       801.14117       691.31232 
       579.0000       801.29358       691.47717 
       580.0000       801.44598       691.64178 
       581.0000       801.59839       691.80579 
       582.0000       801.75079       691.96954 
       583.0000       801.90320       692.13300 
       584.0000       802.05560       692.29633 
       585.0000       802.20795       692.45898 
       586.0000       802.36035       692.62048 
       587.0000       802.51276       692.77997 
       588.0000       802.66516       692.93774 
       589.0000       802.81757       693.09528 
       590.0000       802.96997       693.25433 
       591.0000       803.12238       693.41724 
       592.0000       803.27478       693.58411 
       593.0000       803.42719       693.75543 
       594.0000       803.57959       693.93085 
       595.0000       803.73199       694.10712 
       596.0000       803.88440       694.28259 
       597.0000       804.03680       694.45673 
       598.0000       804.18915       694.63147 
       599.0000       804.34155       694.80914 
       600.0000       804.49396       694.99194 
       601.0000       804.64636       695.17957 
       602.0000       804.79877       695.36963 
       603.0000       804.95117       695.56030 
       604.0000       805.10358       695.74982 
       605.0000       805.25598       695.93719 
       606.0000       805.40839       696.12195 
       607.0000       805.56079       696.30353 
       608.0000       805.71320       696.48340 
       609.0000       805.86560       696.66254 
       610.0000       806.01801       696.84119 
       611.0000       806.17035       697.01947 
       612.0000       806.32275       697.19727 
       613.0000       806.47516       697.37506 
       614.0000       806.62756       697.55261 
       615.0000       806.77997       697.72925 
       616.0000       806.93237       697.90350 
       617.0000       807.08478       698.07495 
       618.0000       807.23718       698.24438 
       619.0000       807.38959       698.41248 
       620.0000       807.54199       698.57904 
       621.0000       807.69440       698.74402 
       622.0000       807.84680       698.90729 
       623.0000       807.99921       699.06891 
       624.0000       808.15155       699.22937 
       625.0000       808.30396       699.39044 
       626.0000       808.45636       699.55334 
       627.0000       808.60876       699.71918 
       628.0000       808.76117       699.88556 
       629.0000       808.91357       700.05072 
       630.0000       809.06598       700.21191 
       631.0000       809.21838       700.37079 
       632.0000       809.37079       700.53064 
       633.0000       809.52319       700.69788 
       634.0000       809.67560       700.87311 
       635.0000       809.82800       701.05170 
       636.0000       809.98035       701.22882 
       637.0000       810.13275       701.40112 
       638.0000       810.28516       701.57159 
       639.0000       810.43756       701.74304 
       640.0000       810.58997       701.91724 
       641.0000       810.74237       702.09235 
       642.0000       810.89478       702.26648 
       643.0000       811.04718       702.43726 
       644.0000       811.19958       702.60614 
       645.0000       811.35199       702.77576 
       646.0000       811.50439       702.94977 
       647.0000       811.65680       703.12866 
       648.0000       811.80920       703.30927 
       649.0000       811.96155       703.48804 
       650.0000       812.11395       703.66284 
       651.0000       812.26636       703.83496 
       652.0000       812.41876       704.00537 
       653.0000       812.57117       704.17566 
       654.0000       812.72357       704.34631 
       655.0000       812.87598       704.51727 
       656.0000       813.02838       704.68884 
       657.0000       813.18079       704.86206 
       658.0000       813.33319       705.03735 
       659.0000       813.48560       705.21594 
       660.0000       813.63800       705.39709 
       661.0000       813.79041       705.57849 
       662.0000       813.94275       705.75879 
       663.0000       814.09515       705.93756 
       664.0000       814.24756       706.11511 
       665.0000       814.39996       706.29175 
       666.0000       814.55237       706.46686 
       667.0000       814.70477       706.64099 
       668.0000       814.85718       706.81396 
       669.0000       815.00958       706.98590 
       670.0000       815.16199       707.15717 
       671.0000       815.31439       707.32849 
       672.0000       815.46680       707.50006 
       673.0000       815.61920       707.67102 
       674.0000       815.77161       707.84052 
       675.0000       815.92395       708.00757 
       676.0000       816.07635       708.17175 
       677.0000       816.22876       708.33447 
       678.0000       816.38116       708.49689 
       679.0000       816.53357       708.66058 
       680.0000       816.68597       708.82635 
       681.0000       816.83838       708.99371 
       682.0000       816.99078       709.16248 
       683.0000       817.14319       709.33173 
       684.0000       817.29559       709.50171 
       685.0000       817.44800       709.67206 
       686.0000       817.60040       709.84198 
       687.0000       817.75275       710.01135 
       688.0000       817.90515       710.18054 
       689.0000       818.05756       710.35028 
       690.0000       818.20996       710.52118 
       691.0000       818.36237       710.69360 
       692.0000       818.51477       710.86938 
       693.0000       818.66718       711.04803 
       694.0000       818.81958       711.22803 
       695.0000       818.97198       711.40692 
       696.0000       819.12439       711.58270 
       697.0000       819.27679       711.75635 
       698.0000       819.42920       711.93030 
       699.0000       819.58160       712.10925 
       700.0000       819.73395       712.29315 
       701.0000       819.88635       712.47595 
       702.0000       820.03876       712.64667 
       703.0000       820.19116       712.80487 
       704.0000       820.34357       712.95801 
       705.0000       820.49597       713.11304 
       706.0000       820.64838       713.27319 
       707.0000       820.80078       713.43573 
       708.0000       820.95319       713.59943 
       709.0000       821.10559       713.76306 
       710.0000       821.25800       713.92694 
       711.0000       821.41040       714.09094 
       712.0000       821.56281       714.25586 
       713.0000       821.71515       714.42206 
       714.0000       821.86755       714.58911 
       715.0000       822.01996       714.75665 
       716.0000       822.17236       714.92426 
       717.0000       822.32477       715.09174 
       718.0000       822.47717       715.25977 
       719.0000       822.62958       715.42865 
       720.0000       822.78198       715.59790 
       721.0000       822.93439       715.76801 
       722.0000       823.08679       715.93890 
       723.0000       823.23920       716.11053 
       724.0000       823.39160       716.28241 
       725.0000       823.54401       716.45404 
       726.0000       823.69635       716.62518 
       727.0000       823.84875       716.79584 
       728.0000       824.00116       716.96606 
       729.0000       824.15356       717.13647 
       730.0000       824.30597       717.30725 
       731.0000       824.45837       717.47772 
       732.0000       824.61078       717.64758 
       733.0000       824.76318       717.81726 
       734.0000       824.91559       717.98676 
       735.0000       825.06799       718.15771 
       736.0000       825.22040       718.33057 
       737.0000       825.37280       718.50458 
       738.0000       825.52521       718.67865 
       739.0000       825.67755       718.85095 
       740.0000       825.82996       719.02142 
       741.0000       825.98236       719.18976 
       742.0000       826.13477       719.35645 
       743.0000       826.28717       719.52246 
       744.0000       826.43958       719.68799 
       745.0000       826.59198       719.85266 
       746.0000       826.74438       720.01709 
       747.0000       826.89679       720.18158 
       748.0000       827.04919       720.34625 
       749.0000       827.20160       720.51080 
       750.0000       827.35400       720.67468 
       751.0000       827.50635       720.83630 
       752.0000       827.65875       720.99408 
       753.0000       827.81116       721.14758 
       754.0000       827.96356       721.29645 
       755.0000       828.11597       721.44281 
       756.0000       828.26837       721.59125 
       757.0000       828.42078       721.74457 
       758.0000       828.57318       721.90515 
       759.0000       828.72559       722.06873 
       760.0000       828.87799       722.23114 
       761.0000       829.03040       722.38403 
       762.0000       829.18280       722.52625 
       763.0000       829.33521       722.66089 
       764.0000       829.48755       722.79022 
       765.0000       829.63995       722.91809 
       766.0000       829.79236       723.04651 
       767.0000       829.94476       723.17529 
       768.0000       830.09717       723.30402 
       769.0000       830.24957       723.43256 
       770.0000       830.40198       723.56122 
       771.0000       830.55438       723.68994 
       772.0000       830.70679       723.81848 
       773.0000       830.85919       723.94696 
       774.0000       831.01160       724.07532 
       775.0000       831.16400       724.20386 
       776.0000       831.31641       724.33240 
       777.0000       831.46875       724.46124 
       778.0000       831.62115       724.59021 
       779.0000       831.77356       724.71912 
       780.0000       831.92596       724.84735 
       781.0000       832.07837       724.97491 
       782.0000       832.23077       725.10260 
       783.0000       832.38318       725.23041 
       784.0000       832.53558       725.35950 
       785.0000       832.68799       725.48969 
       786.0000       832.84039       725.62024 
       787.0000       832.99280       725.75043 
       788.0000       833.14520       725.87939 
       789.0000       833.29761       726.00891 
       790.0000       833.44995       726.14099 
       791.0000       833.60236       726.27887 
       792.0000       833.75476       726.42267 
       793.0000       833.90717       726.57166 
       794.0000       834.05957       726.72644 
       795.0000       834.21198       726.88324 
       796.0000       834.36438       727.03937 
       797.0000       834.51678       727.19208 
       798.0000       834.66919       727.34180 
