   PrimaryIndex TVD@UNKNOWN;3 [ TWOTIM@UNKNOWN;   
                A102424]        3 [A102426]       
       Unitless               m              ms   
       531.0000      1386.77197      1251.02673 
       532.0000      1386.92444      1251.14404 
       533.0000      1387.07678      1251.26111 
       534.0000      1387.22925      1251.37695 
       535.0000      1387.38159      1251.49170 
       536.0000      1387.53406      1251.60449 
       537.0000      1387.68640      1251.71448 
       538.0000      1387.83875      1251.82361 
       539.0000      1387.99121      1251.93237 
       540.0000      1388.14355      1252.04114 
       541.0000      1388.29602      1252.14978 
       542.0000      1388.44836      1252.25818 
       543.0000      1388.60083      1252.36633 
       544.0000      1388.75317      1252.47498 
       545.0000      1388.90564      1252.58533 
       546.0000      1389.05798      1252.69812 
       547.0000      1389.21045      1252.81482 
       548.0000      1389.36279      1252.93323 
       549.0000      1389.51526      1253.05298 
       550.0000      1389.66760      1253.17395 
       551.0000      1389.81995      1253.29565 
       552.0000      1389.97241      1253.41772 
       553.0000      1390.12476      1253.54028 
       554.0000      1390.27722      1253.66248 
       555.0000      1390.42957      1253.78381 
       556.0000      1390.58203      1253.90454 
       557.0000      1390.73438      1254.02466 
       558.0000      1390.88684      1254.14478 
       559.0000      1391.03918      1254.26477 
       560.0000      1391.19165      1254.38354 
       561.0000      1391.34399      1254.50122 
       562.0000      1391.49646      1254.61755 
       563.0000      1391.64880      1254.73230 
       564.0000      1391.80115      1254.84631 
       565.0000      1391.95361      1254.96021 
       566.0000      1392.10596      1255.07349 
       567.0000      1392.25842      1255.18616 
       568.0000      1392.41077      1255.29871 
       569.0000      1392.56323      1255.41174 
       570.0000      1392.71558      1255.52563 
       571.0000      1392.86804      1255.64001 
       572.0000      1393.02039      1255.75476 
       573.0000      1393.17285      1255.86755 
       574.0000      1393.32520      1255.97864 
       575.0000      1393.47766      1256.08765 
       576.0000      1393.63000      1256.19324 
       577.0000      1393.78235      1256.29712 
       578.0000      1393.93481      1256.39990 
       579.0000      1394.08716      1256.50293 
       580.0000      1394.23962      1256.60767 
       581.0000      1394.39197      1256.71484 
       582.0000      1394.54443      1256.82507 
       583.0000      1394.69678      1256.93994 
       584.0000      1394.84924      1257.05640 
       585.0000      1395.00159      1257.17334 
       586.0000      1395.15405      1257.28931 
       587.0000      1395.30640      1257.40369 
       588.0000      1395.45874      1257.51685 
       589.0000      1395.61121      1257.62878 
       590.0000      1395.76355      1257.74060 
       591.0000      1395.91602      1257.85291 
       592.0000      1396.06836      1257.96558 
       593.0000      1396.22083      1258.07886 
       594.0000      1396.37317      1258.19250 
       595.0000      1396.52563      1258.30676 
       596.0000      1396.67798      1258.42371 
       597.0000      1396.83044      1258.54297 
       598.0000      1396.98279      1258.66492 
       599.0000      1397.13525      1258.79089 
       600.0000      1397.28760      1258.91846 
       601.0000      1397.43994      1259.04651 
       602.0000      1397.59241      1259.17468 
       603.0000      1397.74475      1259.30261 
       604.0000      1397.89722      1259.43005 
       605.0000      1398.04956      1259.55652 
       606.0000      1398.20203      1259.68127 
       607.0000      1398.35437      1259.80432 
       608.0000      1398.50684      1259.92578 
       609.0000      1398.65918      1260.04419 
       610.0000      1398.81165      1260.16089 
       611.0000      1398.96399      1260.27600 
       612.0000      1399.11646      1260.38867 
       613.0000      1399.26880      1260.49915 
       614.0000      1399.42114      1260.60742 
       615.0000      1399.57361      1260.71228 
       616.0000      1399.72595      1260.81262 
       617.0000      1399.87842      1260.91052 
       618.0000      1400.03076      1261.00635 
       619.0000      1400.18323      1261.10144 
       620.0000      1400.33557      1261.19751 
       621.0000      1400.48804      1261.29553 
       622.0000      1400.64038      1261.39771 
       623.0000      1400.79285      1261.50183 
       624.0000      1400.94519      1261.60754 
       625.0000      1401.09766      1261.71545 
       626.0000      1401.25000      1261.82556 
       627.0000      1401.40234      1261.93762 
       628.0000      1401.55481      1262.05188 
       629.0000      1401.70715      1262.16931 
       630.0000      1401.85962      1262.28882 
       631.0000      1402.01196      1262.41077 
       632.0000      1402.16443      1262.53723 
       633.0000      1402.31677      1262.66553 
       634.0000      1402.46924      1262.79529 
       635.0000      1402.62158      1262.92615 
       636.0000      1402.77405      1263.05725 
       637.0000      1402.92639      1263.18787 
       638.0000      1403.07886      1263.31836 
       639.0000      1403.23120      1263.44873 
       640.0000      1403.38354      1263.57935 
       641.0000      1403.53601      1263.71008 
       642.0000      1403.68835      1263.84167 
       643.0000      1403.84082      1263.97363 
       644.0000      1403.99316      1264.10669 
       645.0000      1404.14563      1264.24170 
       646.0000      1404.29797      1264.37817 
       647.0000      1404.45044      1264.51514 
       648.0000      1404.60278      1264.65186 
       649.0000      1404.75525      1264.78760 
       650.0000      1404.90759      1264.92175 
       651.0000      1405.06006      1265.05469 
       652.0000      1405.21240      1265.18591 
       653.0000      1405.36475      1265.31689 
       654.0000      1405.51721      1265.44690 
       655.0000      1405.66956      1265.57544 
       656.0000      1405.82202      1265.70239 
       657.0000      1405.97437      1265.82800 
