   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       507.0000       475.18060       476.11441 
       508.0000       475.32465       476.26682 
       509.0000       475.46796       476.41919 
       510.0000       475.61014       476.57159 
       511.0000       475.75140       476.72400 
       512.0000       475.89191       476.87640 
       513.0000       476.03159       477.02881 
       514.0000       476.17090       477.18121 
       515.0000       476.30978       477.33359 
       516.0000       476.44803       477.48599 
       517.0000       476.58575       477.63840 
       518.0000       476.72375       477.79080 
       519.0000       476.86304       477.94321 
       520.0000       477.00439       478.09561 
       521.0000       477.14731       478.24799 
       522.0000       477.29160       478.40039 
       523.0000       477.43805       478.55280 
       524.0000       477.58548       478.70520 
       525.0000       477.73355       478.85760 
       526.0000       477.88208       479.01001 
       527.0000       478.03064       479.16241 
       528.0000       478.17917       479.31479 
       529.0000       478.32770       479.46719 
       530.0000       478.47635       479.61960 
       531.0000       478.62460       479.77200 
       532.0000       478.77206       479.92441 
       533.0000       478.91748       480.07681 
       534.0000       479.06107       480.22919 
       535.0000       479.20255       480.38159 
       536.0000       479.33862       480.53400 
       537.0000       479.47134       480.68640 
       538.0000       479.60089       480.83881 
       539.0000       479.72681       480.99121 
       540.0000       479.85083       481.14362 
       541.0000       479.97461       481.29599 
       542.0000       480.09930       481.44839 
       543.0000       480.22623       481.60080 
       544.0000       480.35526       481.75320 
       545.0000       480.48630       481.90561 
       546.0000       480.61981       482.05801 
       547.0000       480.75397       482.21039 
       548.0000       480.88849       482.36279 
       549.0000       481.02328       482.51520 
       550.0000       481.15793       482.66760 
       551.0000       481.29230       482.82001 
       552.0000       481.42734       482.97241 
       553.0000       481.56430       483.12479 
       554.0000       481.70398       483.27719 
       555.0000       481.84668       483.42960 
       556.0000       481.99240       483.58200 
       557.0000       482.13776       483.73441 
       558.0000       482.28143       483.88681 
       559.0000       482.41885       484.03922 
       560.0000       482.55267       484.19159 
       561.0000       482.68405       484.34399 
       562.0000       482.81592       484.49640 
       563.0000       482.95029       484.64880 
       564.0000       483.08804       484.80121 
       565.0000       483.22922       484.95361 
       566.0000       483.37247       485.10599 
       567.0000       483.51538       485.25839 
       568.0000       483.65683       485.41080 
       569.0000       483.79477       485.56320 
       570.0000       483.93130       485.71561 
       571.0000       484.06705       485.86801 
       572.0000       484.20352       486.02042 
       573.0000       484.34067       486.17279 
       574.0000       484.47787       486.32520 
       575.0000       484.61258       486.47760 
       576.0000       484.74374       486.63000 
       577.0000       484.87170       486.78241 
       578.0000       484.99756       486.93481 
       579.0000       485.12360       487.08719 
       580.0000       485.25226       487.23959 
       581.0000       485.38474       487.39200 
       582.0000       485.52484       487.54440 
       583.0000       485.66818       487.69681 
       584.0000       485.81354       487.84921 
       585.0000       485.95990       488.00159 
       586.0000       486.10614       488.15399 
       587.0000       486.25201       488.30640 
       588.0000       486.39767       488.45880 
       589.0000       486.54373       488.61121 
       590.0000       486.69067       488.76361 
       591.0000       486.84094       488.91602 
       592.0000       486.99332       489.06839 
       593.0000       487.14746       489.22079 
       594.0000       487.30212       489.37320 
       595.0000       487.45551       489.52560 
       596.0000       487.60709       489.67801 
       597.0000       487.75684       489.83041 
       598.0000       487.90594       489.98279 
       599.0000       488.05594       490.13519 
       600.0000       488.20728       490.28760 
       601.0000       488.36151       490.44000 
       602.0000       488.51733       490.59241 
       603.0000       488.67413       490.74481 
       604.0000       488.82980       490.89719 
       605.0000       488.98328       491.04959 
       606.0000       489.13464       491.20200 
       607.0000       489.28387       491.35440 
       608.0000       489.43402       491.50681 
       609.0000       489.58282       491.65921 
       610.0000       489.73154       491.81161 
       611.0000       489.88034       491.96399 
       612.0000       490.02960       492.11639 
       613.0000       490.17905       492.26880 
       614.0000       490.32855       492.42120 
       615.0000       490.47714       492.57361 
       616.0000       490.62354       492.72601 
       617.0000       490.76761       492.87839 
       618.0000       490.90906       493.03079 
       619.0000       491.04672       493.18320 
       620.0000       491.18307       493.33560 
       621.0000       491.31882       493.48801 
       622.0000       491.45581       493.64041 
       623.0000       491.59473       493.79282 
       624.0000       491.73615       493.94519 
       625.0000       491.88129       494.09760 
       626.0000       492.02927       494.25000 
       627.0000       492.17865       494.40240 
       628.0000       492.32901       494.55481 
       629.0000       492.47989       494.70721 
       630.0000       492.63052       494.85959 
       631.0000       492.78070       495.01199 
       632.0000       492.92877       495.16440 
       633.0000       493.07544       495.31680 
       634.0000       493.22079       495.46921 
       635.0000       493.36526       495.62161 
       636.0000       493.51010       495.77399 
       637.0000       493.65567       495.92639 
       638.0000       493.80142       496.07880 
       639.0000       493.94638       496.23120 
       640.0000       494.09003       496.38361 
       641.0000       494.23251       496.53601 
       642.0000       494.37515       496.68842 
       643.0000       494.51953       496.84079 
       644.0000       494.66681       496.99319 
       645.0000       494.81918       497.14560 
